"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:35:37.2460930 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\wldp.dll","SUCCESS",""
"10:35:37.2462138 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\wldp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.2462799 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\wldp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:35:37.2463140 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\wldp.dll","SUCCESS","SyncType: SyncTypeOther"
"10:35:37.2464318 PM","notepad.exe","5324","Load Image","C:\Windows\System32\wldp.dll","SUCCESS","Image Base: 0x7fff34e80000, Image Size: 0x2d000"
"10:35:37.2465852 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\wldp.dll","SUCCESS",""
"10:35:37.2494231 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2494564 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"10:35:37.2495332 PM","notepad.exe","5324","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2495526 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}","SUCCESS","Desired Access: Read"
"10:35:37.2495858 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"10:35:37.2496076 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"10:35:37.2496324 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Name","SUCCESS","Type: REG_SZ, Length: 28, Data: Local AppData"
"10:35:37.2496590 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\ParentFolder","NAME NOT FOUND","Length: 90"
"10:35:37.2496793 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Description","NAME NOT FOUND","Length: 144"
"10:35:37.2496981 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\RelativePath","SUCCESS","Type: REG_SZ, Length: 28, Data: AppData\Local"
"10:35:37.2497188 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\ParsingName","NAME NOT FOUND","Length: 144"
"10:35:37.2497371 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\InfoTip","NAME NOT FOUND","Length: 144"
"10:35:37.2497554 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\LocalizedName","NAME NOT FOUND","Length: 144"
"10:35:37.2497739 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Icon","NAME NOT FOUND","Length: 144"
"10:35:37.2497922 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Security","NAME NOT FOUND","Length: 144"
"10:35:37.2498105 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\StreamResource","NAME NOT FOUND","Length: 144"
"10:35:37.2498293 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\StreamResourceType","NAME NOT FOUND","Length: 144"
"10:35:37.2498481 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\LocalRedirectOnly","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:35:37.2498676 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Roamable","NAME NOT FOUND","Length: 16"
"10:35:37.2498859 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PreCreate","NAME NOT FOUND","Length: 16"
"10:35:37.2499046 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Stream","NAME NOT FOUND","Length: 16"
"10:35:37.2499229 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PublishExpandedPath","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:35:37.2499417 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"10:35:37.2499601 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Attributes","NAME NOT FOUND","Length: 16"
"10:35:37.2499785 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\FolderTypeID","NAME NOT FOUND","Length: 90"
"10:35:37.2499970 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:35:37.2501619 PM","notepad.exe","5324","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x7fff36a90000, Image Size: 0x55000"
"10:35:37.2507264 PM","notepad.exe","5324","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2507520 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"10:35:37.2507990 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}","SUCCESS",""
"10:35:37.2508725 PM","notepad.exe","5324","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2508921 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Desired Access: Query Value"
"10:35:37.2509204 PM","notepad.exe","5324","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2509377 PM","notepad.exe","5324","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"10:35:37.2509658 PM","notepad.exe","5324","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2509870 PM","notepad.exe","5324","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.2510175 PM","notepad.exe","5324","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"10:35:37.2510473 PM","notepad.exe","5324","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"10:35:37.2510716 PM","notepad.exe","5324","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2510891 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"10:35:37.2511149 PM","notepad.exe","5324","RegCloseKey","HKCU","SUCCESS",""
"10:35:37.2511819 PM","notepad.exe","5324","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Local AppData","SUCCESS","Type: REG_EXPAND_SZ, Length: 56, Data: %USERPROFILE%\AppData\Local"
"10:35:37.2512345 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll"
"10:35:37.2514584 PM","notepad.exe","5324","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.2515372 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:35:37.2515573 PM","notepad.exe","5324","QueryStandardInformationFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","AllocationSize: 3,375,104, EndOfFile: 3,371,404, NumberOfLinks: 2, DeletePending: False, Directory: False"
"10:35:37.2515876 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther"
"10:35:37.2516338 PM","notepad.exe","5324","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS",""
"10:35:37.2517546 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids","REPARSE","Desired Access: Read"
"10:35:37.2517840 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids","SUCCESS","Desired Access: Read"
"10:35:37.2518159 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids\en-US","NAME NOT FOUND","Length: 90"
"10:35:37.2518477 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids\en","NAME NOT FOUND","Length: 90"
"10:35:37.2519452 PM","notepad.exe","5324","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"10:35:37.2521687 PM","notepad.exe","5324","CreateFile","C:\Users\akshobdhira\AppData\Local","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.2521990 PM","notepad.exe","5324","QueryBasicInformationFile","C:\Users\akshobdhira\AppData\Local","SUCCESS","CreationTime: 2/26/2026 7:20:21 AM, LastAccessTime: 2/26/2026 10:35:36 PM, LastWriteTime: 2/26/2026 10:14:45 PM, ChangeTime: 2/26/2026 10:14:45 PM, FileAttributes: D"
"10:35:37.2522130 PM","notepad.exe","5324","CloseFile","C:\Users\akshobdhira\AppData\Local","SUCCESS",""
"10:35:37.2522624 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2522839 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\KnownFolderSettings","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.2523152 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2523325 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\KnownFolderSettings","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.2535970 PM","notepad.exe","5324","Load Image","C:\Windows\System32\msctf.dll","SUCCESS","Image Base: 0x7fff37be0000, Image Size: 0x114000"
"10:35:37.2538475 PM","notepad.exe","5324","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7fff35e90000, Image Size: 0xcd000"
"10:35:37.2548190 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.2548778 PM","notepad.exe","5324","QueryBasicInformationFile","C:\Windows\System32\ole32.dll","SUCCESS","CreationTime: 12/3/2023 6:46:21 PM, LastAccessTime: 2/26/2026 10:35:36 PM, LastWriteTime: 12/3/2023 6:46:21 PM, ChangeTime: 2/5/2026 4:48:52 PM, FileAttributes: A"
"10:35:37.2549007 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\ole32.dll","SUCCESS",""
"10:35:37.2550430 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.2551175 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\ole32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_WRITECOPY"
"10:35:37.2551405 PM","notepad.exe","5324","QueryStandardInformationFile","C:\Windows\System32\ole32.dll","SUCCESS","AllocationSize: 1,220,608, EndOfFile: 1,216,936, NumberOfLinks: 2, DeletePending: False, Directory: False"
"10:35:37.2552247 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\ole32.dll","SUCCESS","SyncType: SyncTypeOther"
"10:35:37.2553503 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\ole32.dll","SUCCESS",""
"10:35:37.2554586 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2554907 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.2580072 PM","notepad.exe","5324","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.2580524 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.2580920 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"10:35:37.2581317 PM","notepad.exe","5324","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"10:35:37.2589372 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.2589784 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.2590557 PM","notepad.exe","5324","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:35:37.2590967 PM","notepad.exe","5324","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Query: Cached, SubKeys: 0, Values: 67"
"10:35:37.2591692 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 0, Length: 220"
"10:35:37.2592034 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 0, Name: Lucida Sans Unicode, Type: REG_MULTI_SZ, Length: 440, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2595339 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 1, Length: 220"
"10:35:37.2595662 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 1, Name: Microsoft Sans Serif, Type: REG_MULTI_SZ, Length: 440, Data: MSGOTHIC.TTC,MS UI Gothic, YUGOTHM.TTC,Yu Gothic UI, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2596359 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 2, Length: 220"
"10:35:37.2596638 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 2, Name: Tahoma, Type: REG_MULTI_SZ, Length: 440, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2597604 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 3, Length: 220"
"10:35:37.2597877 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 3, Name: Segoe UI, Type: REG_MULTI_SZ, Length: 848, Data: TAHOMA.TTF,Tahoma, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSGOTHIC.TTC,MS UI Gothic, MSJH.TTC,Microsoft JhengHei UI,128,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2598456 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 4, Length: 220"
"10:35:37.2598725 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 4, Name: Segoe UI Bold, Type: REG_MULTI_SZ, Length: 778, Data: MEIRYOB.TTC,Meiryo UI Bold,128,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,128,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2600369 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 5, Length: 220"
"10:35:37.2600650 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 5, Name: Segoe UI Light, Type: REG_MULTI_SZ, Length: 778, Data: MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJHL.TTC,Microsoft JhengHei UI Light,128,96, MSJHL.TTC,Microsoft JhengHei UI Light, MSYHL.TTC,Microsoft YaHei UI Light,128,96, MSYHL.TTC,Microsoft YaHei UI Light, MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, YUGOTHL.TTC,Yu Gothic UI Light,128,96, YUGOTHL.TTC,Yu Gothic UI Light, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2601563 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 6, Length: 220"
"10:35:37.2601889 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 6, Name: Segoe UI Semilight, Type: REG_MULTI_SZ, Length: 738, Data: MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,128,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, YUGOTHR.TTC,Yu Gothic UI Semilight,128,96, YUGOTHR.TTC,Yu Gothic UI Semilight, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2602746 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 7, Length: 220"
"10:35:37.2603018 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 7, Name: Segoe UI Semibold, Type: REG_MULTI_SZ, Length: 686, Data: MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft Yahei UI,128,96, MSYH.TTC,Microsoft Yahei UI, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, YUGOTHB.TTC,Yu Gothic UI Semibold,128,96, YUGOTHB.TTC,Yu Gothic UI Semibold, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2603877 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 8, Length: 220"
"10:35:37.2604149 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 8, Name: Ebrima, Type: REG_MULTI_SZ, Length: 748, Data: SEGOEUI.TTF,Segoe UI,110,82, SEGOEUI.TTF,Segoe UI, MEIRYO.TTC,Meiryo UI,120,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,120,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic,118,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"10:35:37.2605403 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 9, Length: 220"
"10:35:37.2605670 PM","notepad.exe","5324","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 9, Name: Ebrima Bold, Type: REG_MULTI_SZ, Length: 900, Data: SEGOEUIB.TTF,Segoe UI Bold,110,82, SEGOEUIB.TTF,Segoe UI Bold, MEIRYOB.TTC,Meiryo UI Bold,120,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,120,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,118,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
