"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:52:34.3729664 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 78, Data: %SystemRoot%\System32\WMALFXGFXDSP.dll"
"9:52:34.3730075 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 78, Data: %SystemRoot%\System32\WMALFXGFXDSP.dll"
"9:52:34.3730463 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"9:52:34.3730963 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32","SUCCESS",""
"9:52:34.3731305 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3731641 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3732049 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3732367 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3732790 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS",""
"9:52:34.3733868 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3734219 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62DC1A93-AE24-464C-A43E-452F824C4250}","SUCCESS","Desired Access: Read"
"9:52:34.3734705 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3735064 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3735469 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: Name"
"9:52:34.3735956 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"9:52:34.3736324 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\(Default)","BUFFER OVERFLOW","Length: 12"
"9:52:34.3736706 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\(Default)","SUCCESS","Type: REG_SZ, Length: 22, Data: WM LFX APO"
"9:52:34.3737121 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3737470 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InprocServer32","SUCCESS","Desired Access: Read"
"9:52:34.3737906 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"9:52:34.3738279 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"9:52:34.3738727 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 78, Data: %SystemRoot%\System32\WMALFXGFXDSP.dll"
"9:52:34.3739165 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 78, Data: %SystemRoot%\System32\WMALFXGFXDSP.dll"
"9:52:34.3740133 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"9:52:34.3740731 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InProcServer32","SUCCESS",""
"9:52:34.3741122 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3741519 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3741997 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3742372 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3742808 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3743163 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"9:52:34.3743598 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\AppID","NAME NOT FOUND","Length: 112"
"9:52:34.3744007 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3744369 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3744808 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3745152 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62DC1A93-AE24-464C-A43E-452F824C4250}","SUCCESS","Desired Access: Read"
"9:52:34.3745598 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3745941 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\Elevation","NAME NOT FOUND","Desired Access: Read"
"9:52:34.3746393 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS",""
"9:52:34.3746770 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS",""
"9:52:34.3747233 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3747591 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62DC1A93-AE24-464C-A43E-452F824C4250}","SUCCESS","Desired Access: Read"
"9:52:34.3748006 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3748340 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"9:52:34.3748758 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{62dc1a93-ae24-464c-a43e-452f824c4250}","SUCCESS",""
"9:52:34.3750020 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3750341 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS","Desired Access: Read"
"9:52:34.3750919 AM","AUDIODG.EXE","1768","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:52:34.3751287 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS",""
"9:52:34.3751813 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3752135 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties","SUCCESS","Desired Access: Read"
"9:52:34.3752589 AM","AUDIODG.EXE","1768","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:52:34.3753019 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3753335 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties","SUCCESS","Desired Access: Read"
"9:52:34.3753774 AM","AUDIODG.EXE","1768","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:52:34.3754283 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{12d83bd7-cf12-46be-8540-812710d3021c},1","NAME NOT FOUND","Length: 12"
"9:52:34.3754793 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{f19f064d-082c-4e27-bc73-6882a1bb8e4c},0","BUFFER OVERFLOW","Length: 12"
"9:52:34.3755196 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{f19f064d-082c-4e27-bc73-6882a1bb8e4c},0","SUCCESS","Type: REG_BINARY, Length: 48, Data: 41 00 00 00 01 00 00 00 FE FF 02 00 80 BB 00 00"
"9:52:34.3755868 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{12d83bd7-cf12-46be-8540-812710d3021c},1","NAME NOT FOUND","Length: 12"
"9:52:34.3756503 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{12d83bd7-cf12-46be-8540-812710d3021c},1","NAME NOT FOUND","Length: 12"
"9:52:34.3758255 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3758582 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS","Desired Access: Read"
"9:52:34.3759077 AM","AUDIODG.EXE","1768","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:52:34.3759422 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}","SUCCESS",""
"9:52:34.3761083 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e},0","BUFFER OVERFLOW","Length: 12"
"9:52:34.3761505 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e},0","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"9:52:34.3761945 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e},3","NAME NOT FOUND","Length: 12"
"9:52:34.3762399 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{f19f064d-082c-4e27-bc73-6882a1bb8e4c},0","BUFFER OVERFLOW","Length: 12"
"9:52:34.3762860 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{f19f064d-082c-4e27-bc73-6882a1bb8e4c},0","SUCCESS","Type: REG_BINARY, Length: 48, Data: 41 00 00 00 01 00 00 00 FE FF 02 00 80 BB 00 00"
"9:52:34.3763439 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e},6","NAME NOT FOUND","Length: 12"
"9:52:34.3763909 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{f311cdc7-f45f-4eb7-a864-9dc1aeeb7e6d},3","NAME NOT FOUND","Length: 12"
"9:52:34.3764305 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{61e8acb9-f04f-4f40-a65f-8f49fab3ba10},4","NAME NOT FOUND","Length: 12"
"9:52:34.3764693 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{c816a1a7-a119-48a5-9ad2-85451f4b5a2e},3","NAME NOT FOUND","Length: 12"
"9:52:34.3765082 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{b1103003-c191-4275-9fa0-8c282c724bce},3","NAME NOT FOUND","Length: 12"
"9:52:34.3765470 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{ae7f0b2a-96fc-493a-9247-a019f1f701e1},3","NAME NOT FOUND","Length: 12"
"9:52:34.3765851 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{73ae880e-8258-4e57-b85f-7daa6b7d5ef0},3","NAME NOT FOUND","Length: 12"
"9:52:34.3766230 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{445f3559-b43f-4b67-b0f8-32b67cf94b48},3","NAME NOT FOUND","Length: 12"
"9:52:34.3766611 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{1b5c2483-0839-4523-ba87-95f89d27bd8c},3","NAME NOT FOUND","Length: 12"
"9:52:34.3767039 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{d328d8fb-d49f-4aa9-b721-e171e93ad563},3","NAME NOT FOUND","Length: 12"
"9:52:34.3767426 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{1864a4e0-efc1-45e6-a675-5786cbf3b9f0},4","NAME NOT FOUND","Length: 12"
"9:52:34.3767808 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{fc52a749-4be9-4510-896e-966ba6525980},3","NAME NOT FOUND","Length: 12"
"9:52:34.3768190 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{01fb17e3-796c-4451-8163-68cdc1321a60},3","NAME NOT FOUND","Length: 12"
"9:52:34.3768579 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{d61b266c-5aee-456b-8424-7225477dae77},3","NAME NOT FOUND","Length: 12"
"9:52:34.3768963 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{9c00eeed-edce-4cd8-ae08-cb05e8ef57a0},3","NAME NOT FOUND","Length: 12"
"9:52:34.3769344 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{9dbd85da-72c8-467c-b5f1-d80e9d3577d8}\FxProperties\{12b53cb2-e12e-4579-8ac3-d02f94f1e89e},3","NAME NOT FOUND","Length: 12"
"9:52:34.3770482 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3770832 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Desired Access: Read"
"9:52:34.3771606 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3771939 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3772336 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: Name"
"9:52:34.3772833 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"9:52:34.3773208 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\(Default)","BUFFER OVERFLOW","Length: 12"
"9:52:34.3773583 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\(Default)","SUCCESS","Type: REG_SZ, Length: 34, Data: AudioMeter Class"
"9:52:34.3773986 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3774324 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InprocServer32","SUCCESS","Desired Access: Read"
"9:52:34.3774884 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"9:52:34.3775248 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"9:52:34.3775619 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 70, Data: %SystemRoot%\System32\audioeng.dll"
"9:52:34.3776037 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 70, Data: %SystemRoot%\System32\audioeng.dll"
"9:52:34.3776432 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"9:52:34.3776874 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32","SUCCESS",""
"9:52:34.3777215 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3777570 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3778008 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3778334 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3778783 AM","AUDIODG.EXE","1768","RegCloseKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS",""
"9:52:34.3779722 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3780657 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Desired Access: Read"
"9:52:34.3781262 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3781661 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"9:52:34.3782146 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: Name"
"9:52:34.3783035 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"9:52:34.3783463 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\(Default)","BUFFER OVERFLOW","Length: 12"
"9:52:34.3783909 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\(Default)","SUCCESS","Type: REG_SZ, Length: 34, Data: AudioMeter Class"
"9:52:34.3784351 AM","AUDIODG.EXE","1768","RegQueryKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.3784740 AM","AUDIODG.EXE","1768","RegOpenKey","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InprocServer32","SUCCESS","Desired Access: Read"
"9:52:34.3785184 AM","AUDIODG.EXE","1768","RegQueryValue","HKCR\CLSID\{3DC09436-7D83-4BA0-ADDC-CD47F996C5BA}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
